open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1761081300000,3961.39,3962.98,3887.01,3928.19,133434.044,1761082199999,523055064.44214,151026,57311.769,224589308.41772,0
1761082200000,3928.19,3947.41,3924.86,3946.71,27810.234,1761083099999,109539758.19379,46499,13710.323,53998530.12403,0
1761083100000,3946.71,3953.54,3940.00,3943.69,17513.017,1761083999999,69123543.89738,32307,10367.574,40922776.34505,0
1761084000000,3943.70,3947.91,3918.12,3932.92,32023.080,1761084899999,125952214.03755,63821,13634.685,53621048.99466,0
1761084900000,3932.91,3943.28,3907.50,3910.38,52786.924,1761085799999,207208265.17817,88634,26465.074,103923584.61465,0
1761085800000,3910.39,3922.00,3890.33,3911.07,109742.023,1761086699999,428792631.53366,189482,58921.384,230281867.32460,0
1761086700000,3911.08,3924.12,3895.65,3899.40,38475.261,1761087599999,150408946.84158,79515,18703.935,73117937.53318,0
1761087600000,3899.40,3905.89,3888.53,3899.29,33794.605,1761088499999,131743185.38067,69821,16980.130,66200138.84387,0
1761088500000,3899.28,3909.31,3888.48,3892.59,30092.838,1761089399999,117377902.00147,60353,16096.159,62795864.37279,0
1761089400000,3892.58,3892.59,3855.55,3869.08,115643.249,1761090299999,447510215.87448,172599,56881.055,220045116.87715,0
1761090300000,3869.07,3879.32,3865.49,3871.11,33432.853,1761091199999,129445792.54689,65973,17586.035,68093901.15672,0
1761091200000,3871.11,3887.45,3860.00,3884.11,53590.521,1761092099999,207543152.60541,93158,28658.262,111024014.23389,0
1761092100000,3884.11,3884.11,3851.47,3858.39,35690.929,1761092999999,138018363.25259,73149,15502.095,59956690.89870,0
1761093000000,3858.39,3869.99,3815.37,3836.64,165307.051,1761093899999,634557393.16227,224731,67544.930,259267675.29164,0
1761093900000,3836.65,3847.13,3836.65,3840.39,25989.617,1761094799999,99852228.38982,69236,13288.962,51055465.57548,0
1761094800000,3840.39,3864.86,3839.01,3863.58,57758.573,1761095699999,222597185.95421,85940,33335.325,128461770.36213,0
1761095700000,3863.57,3863.58,3844.31,3854.53,31086.270,1761096599999,119766176.76302,61295,15839.751,61030291.10906,0
1761096600000,3854.54,3861.30,3846.00,3860.50,18301.200,1761097499999,70519165.46609,48791,10390.768,40039563.90419,0
1761097500000,3860.50,3873.18,3853.38,3867.95,40679.830,1761098399999,157210260.32696,65242,20892.567,80745260.74660,0
1761098400000,3867.95,3874.94,3863.36,3874.83,29090.182,1761099299999,112534220.86620,50657,15622.347,60437156.72716,0
1761099300000,3874.48,3874.56,3865.10,3871.82,16153.287,1761100199999,62512379.02344,32822,7916.661,30635993.31998,0
