open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1761084000000,110772.50,110772.50,109950.00,110372.80,2759.573,1761084899999,304270871.59170,60197,997.327,109969440.69430,0
1761084900000,110372.70,110463.20,109503.60,109553.50,3654.748,1761085799999,401716702.25330,90310,1403.070,154196826.83370,0
1761085800000,109553.50,109748.60,108005.00,109102.60,8160.199,1761086699999,888832367.54050,213063,3928.038,427851605.40780,0
1761086700000,109102.60,109366.80,108869.00,109008.00,2132.338,1761087599999,232639920.06750,75956,1053.919,114986413.84740,0
1761087600000,109008.00,109262.00,108888.30,109154.50,1400.718,1761088499999,152856464.67010,50983,720.134,78586270.87860,0
1761088500000,109154.50,109367.00,109000.00,109059.40,1574.296,1761089399999,171933671.45030,52564,890.431,97247906.52320,0
1761089400000,109059.30,109059.40,108000.00,108449.60,4271.108,1761090299999,463236385.45690,121751,1907.587,206809207.99000,0
1761090300000,108449.70,108560.50,108240.40,108253.70,1703.243,1761091199999,184621603.52140,62133,872.571,94585197.96110,0
1761091200000,108253.80,108600.00,108122.20,108500.00,2323.682,1761092099999,251787297.69310,71992,1337.312,144917462.32280,0
1761092100000,108500.00,108506.40,107800.00,107950.00,2315.166,1761092999999,250290224.01070,72769,935.454,101137816.30020,0
1761093000000,107950.00,108280.00,107777.10,108022.00,2582.577,1761093899999,278861919.07920,98834,1370.653,148010036.14930,0
1761093900000,108022.20,108160.40,107930.00,107930.10,1107.758,1761094799999,119710555.30010,50752,644.549,69655525.71360,0
1761094800000,107930.10,108410.80,107930.00,108353.30,2424.890,1761095699999,262383065.02220,65186,1449.767,156884467.48690,0
1761095700000,108353.20,108353.20,107964.10,108110.50,1609.164,1761096599999,174015414.13700,56067,879.725,95133902.25540,0
1761096600000,108110.40,108236.10,107980.50,108207.00,884.657,1761097499999,95632989.72820,37845,466.575,50437450.27760,0
1761097500000,108207.10,108417.60,108073.20,108313.60,1393.454,1761098399999,150840872.61380,44142,615.342,66614097.27810,0
1761098400000,108313.60,108649.40,108278.20,108615.50,1442.890,1761099299999,156457358.68420,44478,946.871,102676516.33100,0
1761099300000,108615.40,108627.20,108408.00,108532.50,821.878,1761100199999,89152280.44590,28067,434.259,47102767.30210,0
1761100200000,108532.50,108532.50,108213.10,108249.40,899.953,1761101099999,97493047.86170,28812,359.996,39001841.22490,0
1761101100000,108249.30,108310.10,108159.30,108159.30,748.064,1761101999999,80962383.57390,29416,430.748,46621274.28200,0
1761102000000,108159.30,108184.00,107935.20,107975.70,1110.332,1761102899999,120016221.40330,39325,471.675,50992481.49060,0
1761102900000,107975.70,108170.00,107802.30,108110.10,1551.299,1761103799999,167464967.46750,48097,782.829,84516007.96320,0
1761103800000,108110.00,108149.40,107909.10,107994.60,687.954,1761104699999,74332649.83340,29945,394.660,42644107.95310,0
